id,title,abstract,"Normal paper? (e.g., not a survey paper, report or proposal)",Using near-infrared?,Mobile?,"Technical? (e.g., not a fundamental study or use a product only)","Involving apparatus? (e.g., not a chip or filter design, or a dataset)",Included?,doi,Remarks,pdf,url,filename,request needed?,Excluded?
100,Rapid Detection of Fraudulent Rice Using Low-Cost Digital Sensing Devices and Machine Learning,"Rice fraud is one of the common threats to the rice industry. Conventional methods to detect rice adulteration are costly, time-consuming, and tedious. This study proposes the quantitative prediction of rice adulteration levels measured through the packaging using a handheld near-infrared (NIR) spectrometer and electronic nose (e-nose) sensors measuring directly on samples and paired with machine learning (ML) algorithms. For these purposes, the samples were prepared by mixing rice at different ratios from 0\% to 100\% with a 10\% increment based on the rice's weight, consisting of (i) rice from different origins, (ii) premium with regular rice, (iii) aromatic with non-aromatic, and (iv) organic with non-organic rice. Multivariate data analysis was used to explore the sample distribution and its relationship with the e-nose sensors for parameter engineering before ML modeling. Artificial neural network (ANN) algorithms were used to predict the adulteration levels of the rice samples using the e-nose sensors and NIR absorbances readings as inputs. Results showed that both sensing devices could detect rice adulteration at different mixing ratios with high correlation coefficients through direct (e-nose; R = 0.94–0.98) and non-invasive measurement through the packaging (NIR; R = 0.95–0.98). The proposed method uses low-cost, rapid, and portable sensing devices coupled with ML that have shown to be reliable and accurate to increase the efficiency of rice fraud detection through the rice production chain. \textcopyright{} 2022 by the authors.",,,,,,TRUE,10.3390/s22228655,,,https://doi.org/10.3390/s22228655,10.3390__s22228655,,FALSE
101,Rapid Quality Evaluation of Camellia Oleifera Seed Kernel Using a Developed Portable NIR With Optimal Wavelength Selection,"Moisture content is one of the factors measured to evaluate the quality of Camellia oleifera seeds. High quality C. oleifera seeds used for trading must have a low moisture content, specifically not more than 15\% on a dry basis (db). Moisture content analysis requires a prolonged laboratory investigation so that the development of fast and effective determination methods is helpful. The objective of this paper was to develop a low-cost portable NIR reflectance spectrometer collaborating with an android application for the rapid prediction of the moisture content in C. oleifera seeds. To calibrate the prediction model, an effective chemometric algorithm, based on partial least squares regression was established, and models based on wavelength selection algorithms such as backward interval partial least squares (biPLS) and partial least squares coupled with variable importance projection (VIP-PLS) were implemented as an improved version of PLS. Both algorithms (biPLS and VIP-PLS) improved the predictive performance and accuracy of the model. The experimental results showed that the biPLS model with the 1st derivative transformation provided the best prediction for measuring the moisture content of C. oleifera seeds with a coefficient of determination (R2) value of 0.927, standard error of prediction (SEP) of 0.848\%db, bias of -0.067\%db, function slope of 1.005, and ratio of performance deviation (RPD) of 3.696. Finally, the device was tested according to the ISO 12099:2017(E) standard and confirmed the reliability of the device for in-field use. This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see https://creativecommons.org/licenses/by/4.0/",,,,,,TRUE,10.1109/ACCESS.2022.3143818,,,https://doi.org/10.1109/ACCESS.2022.3143818,10.1109__ACCESS.2022.3143818,,FALSE
102,Readiness Estimation for a Take-Over Request in Automated Driving on an Expressway,"Automated driving is attracting attention as a solution to road traffic problems. At Level3, a take-over request (TOR) is issued to transfer driving operations from the system to a driver when it is unable to continue. In such cases, the driver must be monitored to ensure a proper takeover of the driving operations. This study aims to measure drivers' brain activity before and after the TOR by analyzing time-series signals of brain activity with machine learning algorithms. We developed driving scenarios with a TOR trigger on a rainy expressway at night. We used a portable functional near-infrared spectroscopy (fNIRS) device to measure cerebral blood oxygenation changes (triangle-HbO) at the frontal pole. We used a long short-term memory (LSTM) network on this data for time-series learning and prediction after multivariate and multilayering modifications to improve accuracy. We conducted driving questionnaires beforehand and used two classification methods to categorize subjects into several groups with similar driving characteristics. Experimental results of a HbO drop revealed that brain activity tended to decrease during automated driving. Moreover, success in obstacle avoidance and mean squared error (MSE) for each driver group demonstrated that the behavior toward an obstacle after the TOR trigger influenced changes in brain activity. \textcopyright{} 2022 ICROS.",,,,,,TRUE,10.23919/ICCAS55662.2022.10003822,,,https://doi.org/10.23919/ICCAS55662.2022.10003822,10.23919__ICCAS55662.2022.10003822,,FALSE
106,SB21: Portable Watermelon Ripeness Detector Through Acoustics Analysis and Spectral Identification,"Watermelon is one of the most challenging fruits to determine if it is ripe, unripe, or overripe. Monitoring its quality is essential for boosting its marketability and productivity. Manual methods used in identifying its maturity level depend on tapping, color inspection, and the number of days. While they are useful, their accuracy and precision are limited due to reliance on guesswork. This study aims to provide a non-destructive method for watermelon ripeness detection of Sugar Baby variety through Acoustics Analysis and Spectral Identification using Fast Fourier Transform and Near-Infrared Spectroscopy (NIRS). A portable and automated device is designed, consisting of processes including the detection of sound and internal content qualities using NIRS sensor and microphone, assessing the wavelength and frequencies acquired, and interpreting the findings in line with the standard values set. K-Nearest Neighbor technique is employed, where transformed signals are passed through computation, comparing, and voting. A total of 300 watermelon samples were evaluated and 30 respondents were also surveyed to assess the effectiveness of the device. Results revealed that utilizing both NIRS and Fast Fourier Transform can effectively detect watermelon ripeness with high accuracy of 90.7\%. The automated watermelon ripeness detector is strongly preferred over manual detection. \textcopyright{} 2022 IEEE.",,,,,,TRUE,10.1109/HNICEM57413.2022.10109373,,,https://doi.org/10.1109/HNICEM57413.2022.10109373,10.1109__HNICEM57413.2022.10109373,,FALSE
107,Semi-supervised deep learning framework for milk analysis using NIR spectrometers,"Deep learning DL models of NIR spectral data outperforms traditional chemometrics algorithms specially when analyzing complicated materials spectra with overlapping bands. The wide spread of portable miniaturized spectrometers allows the collection of larger datasets which is necessary to build robust DL models. However, with the high cost of chemical referencing most of the collected samples are unreferenced (unsupervised). In this paper, a semi-supervised DL algorithm is proposed to provide a robust scalable model across a wider sample space and sensor space. Two cow milk datasets were collected and measured with 14 Neospectra spectrometers. The proposed algorithm is used to predict milk fat content and water adulteration ratio in milk. Results show that with a reduced referenced (supervised) dataset of only 35\% of the milk samples and 50\% of the spectrometer units augmented with the remaining unsupervised dataset we can predict milk fat content with R2 = 0.95 and RMSE = 0.22 and milk water adulteration with R2 = 0.8 and RMSE = 0.12. \textcopyright{} 2022 Elsevier B.V.",,,,,,TRUE,10.1016/j.chemolab.2022.104619,,,https://doi.org/10.1016/j.chemolab.2022.104619,10.1016__j.chemolab.2022.104619,,FALSE
108,SpectraNet–53: A deep residual learning architecture for predicting soluble solids content with VIS–NIR spectroscopy,"This work presents a new deep learning architecture, SpectraNet–53, for quantitative analysis of fruit spectra, optimized for predicting Soluble Solids Content (SSC, in \textdegree{}Brix). The novelty of this approach resides in being an architecture trainable on a very small dataset, while keeping a performance level on-par or above Partial Least Squares (PLS), a time-proven machine learning method in the field of spectroscopy. SpectraNet–53 performance is assessed by determining the SSC of 616 Citrus sinensi L. Osbeck `Newhall' oranges, from two Algarve (Portugal) orchards, spanning two consecutive years, and under different edaphoclimatic conditions. This dataset consists of short-wave near-infrared spectroscopic (SW-NIRS) data, and was acquired with a portable spectrometer, in the visible to near infrared region, on-tree and without temperature equalization. SpectraNet–53 results are compared to a similar state-of-the-art architecture, DeepSpectra, as well as PLS, and thoroughly assessed on 15 internal validation sets (where the training and test data were sampled from the same orchard or year) and on 28 external validation sets (training/test data sampled from different orchards/years). SpectraNet–53 was able to achieve better performance than DeepSpectra and PLS in several metrics, and is especially robust to training overfit. For external validation results, on average, SpectraNet–53 was 3.1\% better than PLS on RMSEP (1.16 vs. 1.20 \textdegree{}Brix), 11.6\% better in SDR (1.22 vs. 1.10), and 28.0\% better in R2 (0.40 vs. 0.31). \textcopyright{} 2022 Elsevier B.V.",,,,,,TRUE,10.1016/j.compag.2022.106945,,,https://doi.org/10.1016/j.compag.2022.106945,10.1016__j.compag.2022.106945,,FALSE
109,SpectroGLY: A Low-Cost IoT-Based Ecosystem for the Detection of Glyphosate Residues in Waters,"Glyphosate contamination in waters is becoming a major health problem that needs to be urgently addressed, as accidental spraying, drift, or leakage of this highly water-soluble herbicide can impact aquatic ecosystems. Researchers are increasingly concerned about exposure to glyphosate and the risks its poses to human health, since it may cause substantial damage, even in small doses. The detection of glyphosate residues in waters is not a simple task, as it requires complex and expensive equipment and qualified personnel. New technological tools need to be designed and developed, based on proven, but also cost-efficient, agile, and user-friendly, analytical techniques, which can be used in the field and in the lab, enabled by connectivity and multiplatform software applications. This article presents the design, development, and testing of an innovative low-cost visible and near-infrared (VIS-NIR) spectrometer (called SpectroGLY), based on Internet of Things (IoT) technologies, which allows potential glyphosate contamination in waters to be detected. SpectroGLY combines the functional concept of a traditional lab spectrometer with the IoT technological concept, enabling the integration of several connectivity options for rural and urban settings and digital visualization and monitoring platforms (Mobile App and Dashboard Web). Thanks to its portability, it can be used in any context and provides results in 10 min. Additionally, it is unnecessary to transfer the sample to a laboratory (optimizing time, costs, and the capacity for corrective actions by the authorities). In short, this article proposes an innovative, low-cost, agile, and highly promising solution to avoid potential intoxications that may occur due to ingestion of water contaminated by this herbicide.",,,,,,TRUE,10.1109/TIM.2022.3196947,,,https://doi.org/10.1109/TIM.2022.3196947,10.1109__TIM.2022.3196947,,FALSE
110,The Relative Performance of a Benchtop Scanning Monochromator and Handheld Fourier Transform Near-Infrared Reflectance Spectrometer in Predicting Forage Nutritive Value,"Advanced manufacturing techniques have enabled low-cost, on-chip spectrometers. Little research exists, however, on their performance relative to the state of technology systems. The present study compares the utility of a benchtop FOSS NIRSystems 6500 (FOSS) to a handheld NeoSpectra-Scanner (NEO) to develop models that predict the composition of dried and ground grass, and alfalfa forages. Mixed-species prediction models were developed for several forage constituents, and performance was assessed using an independent dataset. Prediction models developed with spectra from the FOSS instrument had a standard error of prediction (SEP, \% DM) of 1.4, 1.8, 3.3, 1.0, 0.42, and 1.3, for neutral detergent fiber (NDF), true in vitro digestibility (IVTD), neutral detergent fiber digestibility (NDFD), acid detergent fiber (ADF), acid detergent lignin (ADL), and crude protein (CP), respectively. The R2P for these models ranged from 0.90 to 0.97. Models developed with the NEO resulted in an average increase in SEP of 0.14 and an average decrease in R2P of 0.002. \textcopyright{} 2022 by the authors. Licensee MDPI, Basel, Switzerland.",,,,,,TRUE,10.3390/s22020658,,,https://doi.org/10.3390/s22020658,10.3390__s22020658,,FALSE
111,Tracking eye-gaze in smart home systems (SHS): first insights from eye-tracking and self-report measures,"Human–computer interaction (HCI) is particularly interesting because full-immersive technology may be approached differently by users, depending on the complexity of the interaction, users' personality traits, and their motivational systems inclination. Therefore, this study investigated the relationship between psychological factors and attention towards specific tech-interactions in a smart home system (SHS). The relation between personal psychological traits and eye-tracking metrics is investigated through self-report measures [locus of control (LoC), user experience (UX), behavioral inhibition system (BIS) and behavioral activation system (BAS)] and a wearable and wireless near-infrared illumination based eye-tracking system applied to an Italian sample (n = 19). Participants were asked to activate and interact with five different tech-interaction areas with different levels of complexity (entrance, kitchen, living room, bathroom, and bedroom) in a smart home system (SHS), while their eye-gaze behavior was recorded. Data showed significant differences between a simpler interaction (entrance) and a more complex one (living room), in terms of number of fixation. Moreover, slower time to first fixation in a multifaceted interaction (bathroom), compared to simpler ones (kitchen and living room) was found. Additionally, in two interaction conditions (living room and bathroom), negative correlations were found between external LoC and fixation count, and between BAS reward responsiveness scores and fixation duration. Findings led to the identification of a two-way process, where both the complexity of the tech-interaction and subjects' personality traits are important impacting factors on the user's visual exploration behavior. This research contributes to understand the user responsiveness adding first insights that may help to create more human-centered technology. \textcopyright{} 2021, The Author(s).",,,,,,TRUE,10.1007/s12652-021-03134-8,,,https://doi.org/10.1007/s12652-021-03134-8,10.1007__s12652-021-03134-8,,FALSE
114,Unscrambling the Provenance of Eggs by Combining Chemometrics and Near-Infrared Reflectance Spectroscopy,"Issues related to food authenticity, traceability, and fraud have increased in recent decades as a consequence of the deliberate and intentional substitution, addition, tampering, or misrepresentation of food ingredients, where false or misleading statements are made about a product for economic gains. This study aimed to evaluate the ability of a portable NIR instrument to classify egg samples sourced from different provenances or production systems (e.g., cage and free-range) in Australia. Whole egg samples (n: 100) were purchased from local supermarkets where the label in each of the packages was used as identification of the layers' feeding system as per the Australian legislation and standards. The spectra of the albumin and yolk were collected using a portable NIR spectrophotometer (950–1600 nm). Principal component analysis (PCA) and linear discriminant analysis (LDA) were used to analyze the NIR data. The results obtained in this study showed how the combination of chemometrics and NIR spectroscopy allowed for the classification of egg albumin and yolk samples according to the system of production (cage and free range). The proposed method is simple, fast, environmentally friendly and avoids laborious sample pre-treatment, and is expected to become an alternative to commonly used techniques for egg quality assessment. \textcopyright{} 2022 by the authors. Licensee MDPI, Basel, Switzerland.",,,,,,TRUE,10.3390/s22134988,,,https://doi.org/10.3390/s22134988,10.3390__s22134988,,FALSE
115,Using Fuzzy Logic to Increase Accuracy in Mango Maturity Index Classification: Approach for Developing a Portable Near-Infrared Spectroscopy Device,"Grading is a decisive step in the successful distribution of mangoes to customers according to their preferences for the maturity index. A non-destructive method using near-infrared spectroscopy has historically been used to predict the maturity of fruit. This research classifies the maturity indexes in five classes using a new approach involving classification modeling and the application of fuzzy logic and indirect classification by measuring four parameters: total acidity, soluble solids content, firmness, and starch. These four quantitative parameters provide guidelines for maturity indexes and consumer preferences. The development of portable devices uses a neo spectra micro development kit with specifications for the spectrum of 1350–2500 nm. In terms of computer technology, this study uses a Raspberry Pi and Python programming. To improve the accuracy performance, preprocessing is carried out using 12 spectral transformation operators. Next, these operators are collected and combined to achieve optimal performance. The performance of the classification model with direct and indirect approaches is then compared. Ultimately, classification of the direct approach with preprocessing using linear discriminant analysis offered an accuracy of 91.43\%, and classification of the indirect approach using partial least squares with fuzzy logic had an accuracy of 95.7\%. \textcopyright{} 2022 by the authors.",,,,,,TRUE,10.3390/s22249704,,,https://doi.org/10.3390/s22249704,10.3390__s22249704,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,castilla2015evaluation,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,tumanov2015fnirs,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,bendig2012introducing,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,hintschich2014mems,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,TRUE,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
,,,,,,,,,,,,https://doi.org/,,,FALSE
